task_complexity_score,brief_quality_score,scope_change_flag,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,rework_ratio,cost_ratio,efficiency,delivery_time,ai_complexity,error_rate,revisions_rate,profit_margin,profit_per_hour,revenue_per_hour,is_loss,sla_ratio,outcome_norm,rework_norm,quality_index,sla_ratio_norm,speed_index,client_Client_B,client_Client_C,client_Client_D,client_Client_E,client_Client_F,client_Client_G,client_Client_H,client_Client_I,client_Client_J,client_Client_K,client_Client_L,client_Client_M,client_Client_N,client_Client_O,client_Client_P,client_Client_Q,client_Client_R,client_Client_S,client_Client_T,client_Client_U,client_Client_V,client_Client_W,client_Client_X,client_Client_Y,client_Client_Z,client_Client_[,client_Client_\,client_tier_low,client_tier_mid,team_design,team_media,team_seo,task_type_article,task_type_design,task_type_development,task_type_release,task_type_report,task_type_ticket,seniority_mid,seniority_senior,deadline_pressure_low,deadline_pressure_medium,pricing_model_hourly,pricing_model_value_based,task_status_blocked,task_status_delivered,task_status_draft,task_status_in_progress,task_status_review,workflow_stage_client_review,workflow_stage_execution,workflow_stage_finalized,workflow_stage_qa,legacy_ai_flag_true,legacy_ai_flag_unknown,content_version_v1,content_version_v2,content_version_v3,content_version_v4,ai_group_15-30%,ai_group_30-50%,ai_group_50-75%,ai_group_75-100%
1,3.0,0,2.0,1,5.25,3.2,0.66,1,3,0,0.9,92.44,296.37,226.24,70.13,0.17142857142857143,0.7633701116847185,0.6095238095238096,3,0.66,0.0,0.5714285714285714,0.23662988831528156,13.358095238095236,56.45142857142857,0,1.5,0.916923076923077,0.0003939311086267725,0.9165291458144502,0.2727272727272727,0.7272727272727273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
2,3.0,0,7.0,0,13.05,10.57,0.5,1,4,2,2.24,49.78,869.59,659.3,210.29000000000008,0.17164750957854408,0.7581733920583262,0.8099616858237547,2,1.0,0.1532567049808429,0.3065134099616858,0.24182660794167374,16.114176245210732,66.63524904214559,0,0.2857142857142857,0.44813186813186817,0.0003944342134909191,0.4477374339183772,0.051948051948051945,0.948051948051948,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2,3.0,0,5.0,1,10.02,5.99,0.38,1,1,2,2.44,67.55,743.37,365.07,378.3,0.2435129740518962,0.49110133580854753,0.5978043912175649,6,0.76,0.1996007984031936,0.0998003992015968,0.5088986641914525,37.75449101796408,74.18862275449102,0,1.2,0.6434065934065933,0.0005595761256940514,0.6428470172808993,0.21818181818181817,0.7818181818181819,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2,3.0,1,7.0,0,7.08,5.67,0.0,0,8,1,4.06,75.13,902.57,414.02,488.55000000000007,0.5734463276836158,0.4587123436409364,0.8008474576271186,7,0.06,0.14124293785310735,1.1299435028248588,0.5412876563590636,69.0042372881356,127.4816384180791,0,1.0,0.7267032967032967,0.0013177403610137564,0.725385556342283,0.18181818181818182,0.8181818181818181,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
3,3.0,1,3.0,1,21.54,17.27,0.59,1,1,2,3.21,65.76,1670.62,979.65,690.9699999999999,0.149025069637883,0.5863990614262968,0.8017641597028784,7,1.77,0.09285051067780874,0.04642525533890437,0.41360093857370317,32.07845868152275,77.5589600742804,0,2.3333333333333335,0.6237362637362638,0.00034244939689119383,0.6233938143393726,0.42424242424242425,0.5757575757575757,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
2,3.0,0,5.0,0,15.4,9.41,0.52,1,3,0,0.0,74.66,897.05,1032.87,-135.81999999999994,0.0,1.1514073908923694,0.611038961038961,9,1.04,0.0,0.19480519480519481,-0.15140739089236938,-8.819480519480516,58.24999999999999,1,1.8,0.7215384615384615,0.0,0.7215384615384615,0.32727272727272727,0.6727272727272727,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3,2.0,0,5.0,1,15.83,15.83,0.0,0,3,1,1.81,77.98,872.23,1198.71,-326.48,0.11433986102337335,1.3743049425036975,1.0,8,0.27,0.06317119393556538,0.18951358180669614,-0.37430494250369745,-20.62413139608339,55.09981048641819,1,1.6,0.758021978021978,0.0002627451645768166,0.7577592328574012,0.29090909090909095,0.709090909090909,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,3.0,0,5.0,0,6.36,5.55,0.68,1,5,1,2.95,75.9,747.7,498.88,248.82000000000005,0.4638364779874214,0.6672194730506887,0.8726415094339622,7,0.68,0.15723270440251572,0.7861635220125786,0.33278052694931126,39.12264150943397,117.562893081761,0,1.4,0.7351648351648352,0.001065864438304881,0.7340989707265303,0.2545454545454545,0.7454545454545455,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1,4.0,0,7.0,0,18.79,10.0,0.0,0,2,0,0.66,76.44,1197.0,1073.25,123.75,0.03512506652474721,0.8966165413533834,0.532197977647685,4,0.08,0.0,0.106439595529537,0.10338345864661654,6.585949973390101,63.70409792442789,0,0.5714285714285714,0.7410989010989011,8.071499564731634e-05,0.7410181861032538,0.10389610389610389,0.8961038961038961,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2,4.0,0,2.0,1,7.41,5.05,0.0,0,2,2,2.4,64.79,777.36,665.08,112.27999999999996,0.32388663967611336,0.8555624163836576,0.6815114709851552,7,0.04,0.2699055330634278,0.2699055330634278,0.14443758361634243,15.152496626180831,104.90688259109312,0,3.5,0.6130769230769232,0.0007442693010492328,0.612332653775874,0.6363636363636364,0.36363636363636365,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2.0,0,3.0,1,23.81,13.54,0.24,1,3,3,3.37,51.29,516.77,1757.82,-1241.05,0.1415371692566149,3.401551947674981,0.5686686266274674,7,0.72,0.12599748005039899,0.12599748005039899,-2.401551947674981,-52.123057538849224,21.703905921881564,1,2.3333333333333335,0.4647252747252747,0.0003252427149833951,0.4644000320102913,0.42424242424242425,0.5757575757575757,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
3,4.0,0,3.0,1,9.82,7.52,0.17,1,4,0,1.5,78.51,567.19,771.64,-204.44999999999996,0.15274949083503053,1.3604612211075653,0.7657841140529531,8,0.51,0.0,0.40733197556008144,-0.3604612211075653,-20.81975560081466,57.758655804480654,1,2.6666666666666665,0.763846153846154,0.0003510078615564418,0.7634951459845976,0.4848484848484848,0.5151515151515151,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False
2,2.0,0,7.0,0,9.09,7.54,0.0,0,3,2,1.79,64.12,898.07,454.0,444.0700000000001,0.19691969196919692,0.5055285222755465,0.8294829482948295,6,0.12,0.22002200220022003,0.33003300330033003,0.49447147772445366,48.85258525852586,98.79757975797581,0,0.8571428571428571,0.6057142857142858,0.0004525079566458984,0.6052617777576399,0.15584415584415584,0.8441558441558441,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
2,1.0,0,3.0,1,15.24,6.95,0.13,1,4,3,3.83,60.69,1395.74,1020.57,375.17,0.25131233595800523,0.7312035192800952,0.45603674540682415,7,0.26,0.19685039370078738,0.26246719160104987,0.26879648071990486,24.61745406824147,91.58398950131233,0,2.3333333333333335,0.568021978021978,0.0005774985248405386,0.5674444794971374,0.42424242424242425,0.5757575757575757,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3,3.0,0,7.0,0,7.34,8.155000000000001,0.61,1,3,1,0.79,80.89,1024.79,292.57,732.22,0.10762942779291554,0.28549263751597886,1.1110354223433245,7,1.83,0.1362397820163488,0.4087193460490463,0.7145073624840211,99.75749318801091,139.61716621253404,0,1.0,0.79,0.00024732504889941556,0.7897526749511006,0.18181818181818182,0.8181818181818181,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
3,4.0,0,5.0,0,9.64,7.23,0.24,1,1,0,1.58,83.07,1384.4,621.4,763.0000000000001,0.16390041493775934,0.44885871135509964,0.75,6,0.72,0.0,0.10373443983402489,0.5511412886449004,79.14937759336101,143.60995850622407,0,1.2,0.8139560439560439,0.0003766319209381141,0.8135794120351059,0.21818181818181817,0.7818181818181819,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False
1,3.0,0,5.0,0,19.54,13.05,0.53,1,2,1,1.12,69.4,573.23,852.8,-279.56999999999994,0.05731832139201638,1.4877099942431484,0.6678607983623337,4,0.53,0.0511770726714432,0.1023541453428864,-0.48770999424314837,-14.30757420675537,29.336233367451385,1,0.8,0.6637362637362638,0.0001317135743617322,0.6636045501619021,0.14545454545454548,0.8545454545454545,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3,5.0,0,3.0,0,8.32,6.52,0.26,1,0,0,2.44,80.12,824.92,498.59,326.33,0.2932692307692307,0.6044101246181448,0.783653846153846,6,0.78,0.0,0.0,0.3955898753818552,39.22235576923077,99.14903846153845,0,2.0,0.7815384615384616,0.0006739125936844224,0.7808645489447772,0.36363636363636365,0.6363636363636364,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
5,3.0,0,2.0,1,16.9,8.45,0.44,1,3,3,1.22,55.95,5524.23,743.5,4780.73,0.07218934911242604,0.1345888929316846,0.5,6,2.2,0.1775147928994083,0.1775147928994083,0.8654111070683154,282.8834319526627,326.87751479289943,0,3.0,0.515934065934066,0.00016588617690693478,0.515768179757159,0.5454545454545454,0.4545454545454546,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
5,3.0,0,5.0,0,20.15,16.35,0.39,1,7,2,1.17,65.34,1889.16,1846.64,42.51999999999998,0.05806451612903226,0.9774926422325266,0.8114143920595535,4,1.9500000000000002,0.09925558312655088,0.34739454094292804,0.022507357767473365,2.1101736972704708,93.75483870967743,0,0.8,0.6191208791208792,0.00013342827872842293,0.6189874508421508,0.14545454545454548,0.8545454545454545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2,3.0,0,2.0,1,6.5,3.61,0.36,1,1,0,1.25,83.12,448.73,217.59,231.14,0.19230769230769232,0.48490183406502796,0.5553846153846154,7,0.72,0.0,0.15384615384615385,0.5150981659349719,35.559999999999995,69.03538461538461,0,3.5,0.8145054945054946,0.000441909897497982,0.8140635846079967,0.6363636363636364,0.36363636363636365,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3,4.0,0,3.0,1,10.47,5.6,0.19,1,2,1,1.82,69.31,506.4,440.01,66.38999999999999,0.17382999044890163,0.8688981042654028,0.5348615090735434,5,0.5700000000000001,0.09551098376313276,0.19102196752626552,0.13110189573459713,6.340974212034382,48.36676217765042,0,1.6666666666666667,0.6627472527472528,0.00039944940495901637,0.6623478033422937,0.30303030303030304,0.696969696969697,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
